figure,specimen,row_px1200,x_pt,y_pt,run_width_px,slip_in,load_kips
Fig. 3.15,DBLNB-05ST,2803,186.14,578.21,86,0.00065,4.348
Fig. 3.15,DBLNB-05ST,2804,186.14,578.27,86,0.00065,4.33
Fig. 3.15,DBLNB-05ST,2805,186.14,578.33,86,0.00065,4.312
Fig. 3.15,DBLNB-05ST,2806,186.14,578.39,86,0.00065,4.295
Fig. 3.15,DBLNB-05ST,2807,186.14,578.45,86,0.00065,4.277
Fig. 3.15,DBLNB-05ST,2808,186.14,578.51,86,0.00065,4.259
Fig. 3.15,DBLNB-05ST,2809,186.14,578.57,86,0.00065,4.241
Fig. 3.15,DBLNB-05ST,2810,186.14,578.63,86,0.00065,4.224
Fig. 3.15,DBLNB-05ST,2811,186.14,578.69,86,0.00065,4.206
Fig. 3.15,DBLNB-05ST,2812,186.14,578.75,86,0.00065,4.188
Fig. 3.15,DBLNB-05ST,2813,186.14,578.81,86,0.00065,4.171
Fig. 3.15,DBLNB-05ST,2814,186.14,578.87,86,0.00065,4.153
Fig. 3.15,DBLNB-05ST,2815,186.14,578.93,86,0.00065,4.135
Fig. 3.15,DBLNB-05ST,2816,186.14,578.99,86,0.00065,4.117
Fig. 3.15,DBLNB-05ST,2817,186.14,579.05,86,0.00065,4.1
Fig. 3.15,DBLNB-05ST,2818,186.14,579.11,86,0.00065,4.082
Fig. 3.15,DBLNB-05ST,2819,186.14,579.17,86,0.00065,4.064
Fig. 3.15,DBLNB-05ST,2820,186.14,579.23,86,0.00065,4.047
Fig. 3.15,DBLNB-05ST,2821,186.14,579.29,86,0.00065,4.029
Fig. 3.15,DBLNB-05ST,2822,186.14,579.35,86,0.00065,4.011
Fig. 3.15,DBLNB-05ST,2823,186.14,579.41,86,0.00065,3.993
Fig. 3.15,DBLNB-05ST,2824,186.14,579.47,86,0.00065,3.976
Fig. 3.15,DBLNB-05ST,2825,186.14,579.53,86,0.00065,3.958
Fig. 3.15,DBLNB-05ST,2826,186.14,579.59,86,0.00065,3.94
Fig. 3.15,DBLNB-05ST,2827,186.14,579.65,86,0.00065,3.923
Fig. 3.15,DBLNB-05ST,2828,186.14,579.71,86,0.00065,3.905
Fig. 3.15,DBLNB-05ST,2829,186.14,579.77,86,0.00065,3.887
Fig. 3.15,DBLNB-05ST,2830,186.14,579.83,86,0.00065,3.869
Fig. 3.15,DBLNB-05ST,2831,186.14,579.89,86,0.00065,3.852
Fig. 3.15,DBLNB-05ST,2832,186.14,579.95,86,0.00065,3.834
Fig. 3.15,DBLNB-05ST,2833,186.14,580.01,86,0.00065,3.816
Fig. 3.15,DBLNB-05ST,2834,186.14,580.07,86,0.00065,3.799
Fig. 3.15,DBLNB-05ST,2835,186.14,580.13,86,0.00065,3.781
Fig. 3.15,DBLNB-05ST,2836,186.14,580.19,86,0.00065,3.763
Fig. 3.15,DBLNB-05ST,2837,186.14,580.25,86,0.00065,3.745
Fig. 3.15,DBLNB-05ST,2838,186.14,580.31,86,0.00065,3.728
Fig. 3.15,DBLNB-05ST,2839,186.14,580.37,86,0.00065,3.71
Fig. 3.15,DBLNB-05ST,2840,186.14,580.43,86,0.00065,3.692
Fig. 3.15,DBLNB-05ST,2841,186.14,580.49,86,0.00065,3.674
Fig. 3.15,DBLNB-05ST,2842,186.14,580.55,86,0.00065,3.657
Fig. 3.15,DBLNB-05ST,2843,186.14,580.61,86,0.00065,3.639
Fig. 3.15,DBLNB-05ST,2844,186.14,580.67,86,0.00065,3.621
Fig. 3.15,DBLNB-05ST,2845,186.14,580.73,86,0.00065,3.604
Fig. 3.15,DBLNB-05ST,2846,186.14,580.79,86,0.00065,3.586
Fig. 3.15,DBLNB-05ST,2847,186.14,580.85,86,0.00065,3.568
Fig. 3.15,DBLNB-05ST,2848,186.14,580.91,86,0.00065,3.55
Fig. 3.15,DBLNB-05ST,2849,186.14,580.97,86,0.00065,3.533
Fig. 3.15,DBLNB-05ST,2850,186.14,581.03,86,0.00065,3.515
Fig. 3.15,DBLNB-05ST,2851,186.14,581.09,86,0.00065,3.497
Fig. 3.15,DBLNB-05ST,2852,186.14,581.15,86,0.00065,3.48
Fig. 3.15,DBLNB-05ST,2853,186.14,581.21,86,0.00065,3.462
Fig. 3.15,DBLNB-05ST,2854,186.14,581.27,86,0.00065,3.444
Fig. 3.15,DBLNB-05ST,2855,186.14,581.33,86,0.00065,3.426
Fig. 3.15,DBLNB-05ST,2856,186.14,581.39,86,0.00065,3.409
Fig. 3.15,DBLNB-05ST,2857,186.14,581.45,86,0.00065,3.391
Fig. 3.15,DBLNB-05ST,2858,186.14,581.51,86,0.00065,3.373
Fig. 3.15,DBLNB-05ST,2859,186.14,581.57,86,0.00065,3.356
Fig. 3.15,DBLNB-05ST,2860,186.14,581.63,86,0.00065,3.338
Fig. 3.15,DBLNB-05ST,2861,186.14,581.69,86,0.00065,3.32
Fig. 3.15,DBLNB-05ST,2862,186.14,581.75,86,0.00065,3.302
Fig. 3.15,DBLNB-05ST,2863,186.14,581.81,86,0.00065,3.285
Fig. 3.15,DBLNB-05ST,2864,186.14,581.87,86,0.00065,3.267
Fig. 3.15,DBLNB-05ST,2865,186.14,581.93,86,0.00065,3.249
Fig. 3.15,DBLNB-05ST,2866,186.14,581.99,86,0.00065,3.231
Fig. 3.15,DBLNB-05ST,2867,186.14,582.05,86,0.00065,3.214
Fig. 3.15,DBLNB-05ST,2868,186.14,582.11,86,0.00065,3.196
Fig. 3.15,DBLNB-05ST,2869,186.14,582.17,86,0.00065,3.178
Fig. 3.15,DBLNB-05ST,2870,186.14,582.23,86,0.00065,3.161
Fig. 3.15,DBLNB-05ST,2871,186.14,582.29,86,0.00065,3.143
Fig. 3.15,DBLNB-05ST,2872,186.14,582.35,86,0.00065,3.125
Fig. 3.15,DBLNB-05ST,2873,186.14,582.41,86,0.00065,3.107
Fig. 3.15,DBLNB-05ST,2874,186.14,582.47,86,0.00065,3.09
Fig. 3.15,DBLNB-05ST,2875,186.14,582.53,86,0.00065,3.072
Fig. 3.15,DBLNB-05ST,2876,186.14,582.59,86,0.00065,3.054
Fig. 3.15,DBLNB-05ST,2877,186.14,582.65,86,0.00065,3.037
Fig. 3.15,DBLNB-05ST,2878,186.14,582.71,86,0.00065,3.019
Fig. 3.15,DBLNB-05ST,2879,186.14,582.77,86,0.00065,3.001
Fig. 3.15,DBLNB-05ST,2880,186.14,582.83,86,0.00065,2.983
Fig. 3.15,DBLNB-05ST,2881,186.14,582.89,86,0.00065,2.966
Fig. 3.15,DBLNB-05ST,2882,186.14,582.95,86,0.00065,2.948
Fig. 3.15,DBLNB-05ST,2883,186.14,583.01,86,0.00065,2.93
Fig. 3.15,DBLNB-05ST,2884,186.14,583.07,86,0.00065,2.913
Fig. 3.15,DBLNB-05ST,2885,186.14,583.13,86,0.00065,2.895
Fig. 3.15,DBLNB-05ST,2886,186.11,583.19,87,0.00058,2.877
Fig. 3.15,DBLNB-05ST,2887,186.08,583.25,88,0.00051,2.859
Fig. 3.15,DBLNB-05ST,2888,186.05,583.31,89,0.00045,2.842
Fig. 3.15,DBLNB-05ST,2889,186.05,583.37,89,0.00045,2.824
Fig. 3.15,DBLNB-05ST,2890,186.02,583.43,90,0.00038,2.806
Fig. 3.15,DBLNB-05ST,2891,185.99,583.49,91,0.00032,2.788
Fig. 3.15,DBLNB-05ST,2892,185.99,583.55,91,0.00032,2.771
Fig. 3.15,DBLNB-05ST,2893,185.96,583.61,92,0.00025,2.753
Fig. 3.15,DBLNB-05ST,2894,185.96,583.67,92,0.00025,2.735
Fig. 3.15,DBLNB-05ST,2895,185.93,583.73,93,0.00019,2.718
Fig. 3.15,DBLNB-05ST,2896,185.93,583.79,93,0.00019,2.7
Fig. 3.15,DBLNB-05ST,2897,185.9,583.85,94,0.00012,2.682
Fig. 3.15,DBLNB-05ST,2898,185.9,583.91,94,0.00012,2.664
Fig. 3.15,DBLNB-05ST,2899,185.87,583.97,95,5e-05,2.647
Fig. 3.15,DBLNB-05ST,2900,185.87,584.03,95,5e-05,2.629
Fig. 3.15,DBLNB-05ST,2901,185.87,584.09,95,5e-05,2.611
Fig. 3.15,DBLNB-05ST,2902,185.84,584.15,96,-1e-05,2.594
Fig. 3.15,DBLNB-05ST,2903,185.84,584.21,96,-1e-05,2.576
Fig. 3.15,DBLNB-05ST,2904,185.84,584.27,96,-1e-05,2.558
Fig. 3.15,DBLNB-05ST,2905,185.84,584.33,96,-1e-05,2.54
Fig. 3.15,DBLNB-05ST,2906,185.84,584.39,96,-1e-05,2.523
Fig. 3.15,DBLNB-05ST,2907,185.81,584.45,97,-8e-05,2.505
Fig. 3.15,DBLNB-05ST,2908,185.81,584.51,97,-8e-05,2.487
Fig. 3.15,DBLNB-05ST,2909,185.78,584.57,96,-0.00014,2.47
Fig. 3.15,DBLNB-05ST,2910,185.78,584.63,96,-0.00014,2.452
Fig. 3.15,DBLNB-05ST,2911,185.78,584.69,96,-0.00014,2.434
Fig. 3.15,DBLNB-05ST,2912,185.78,584.75,96,-0.00014,2.416
Fig. 3.15,DBLNB-05ST,2913,185.78,584.81,96,-0.00014,2.399
Fig. 3.15,DBLNB-05ST,2914,185.75,584.87,95,-0.00021,2.381
Fig. 3.15,DBLNB-05ST,2915,185.75,584.93,95,-0.00021,2.363
Fig. 3.15,DBLNB-05ST,2916,185.75,584.99,95,-0.00021,2.345
Fig. 3.15,DBLNB-05ST,2917,185.72,585.05,94,-0.00027,2.328
Fig. 3.15,DBLNB-05ST,2918,185.72,585.11,94,-0.00027,2.31
Fig. 3.15,DBLNB-05ST,2919,185.69,585.17,93,-0.00034,2.292
Fig. 3.15,DBLNB-05ST,2920,185.69,585.23,93,-0.00034,2.275
Fig. 3.15,DBLNB-05ST,2921,185.66,585.29,92,-0.00041,2.257
Fig. 3.15,DBLNB-05ST,2922,185.66,585.35,92,-0.00041,2.239
Fig. 3.15,DBLNB-05ST,2923,185.63,585.41,91,-0.00047,2.221
Fig. 3.15,DBLNB-05ST,2924,185.63,585.47,91,-0.00047,2.204
Fig. 3.15,DBLNB-05ST,2925,185.6,585.53,90,-0.00054,2.186
Fig. 3.15,DBLNB-05ST,2926,185.57,585.59,89,-0.0006,2.168
Fig. 3.15,DBLNB-05ST,2927,185.57,585.65,89,-0.0006,2.151
Fig. 3.15,DBLNB-05ST,2928,185.54,585.71,88,-0.00067,2.133
Fig. 3.15,DBLNB-05ST,2929,185.51,585.77,87,-0.00073,2.115
Fig. 3.15,DBLNB-05ST,2930,185.48,585.83,86,-0.0008,2.097
Fig. 3.15,DBLNB-05ST,2931,185.48,585.89,86,-0.0008,2.08
Fig. 3.15,DBLNB-05ST,2932,185.48,585.95,86,-0.0008,2.062
Fig. 3.15,DBLNB-05ST,2933,185.48,586.01,86,-0.0008,2.044
Fig. 3.15,DBLNB-05ST,2934,185.48,586.07,86,-0.0008,2.027
Fig. 3.15,DBLNB-05ST,2935,185.48,586.13,86,-0.0008,2.009
Fig. 3.15,DBLNB-05ST,2936,185.48,586.19,86,-0.0008,1.991
Fig. 3.15,DBLNB-05ST,2937,185.48,586.25,86,-0.0008,1.973
Fig. 3.15,DBLNB-05ST,2938,185.48,586.31,86,-0.0008,1.956
Fig. 3.15,DBLNB-05ST,2939,185.48,586.37,86,-0.0008,1.938
Fig. 3.15,DBLNB-05ST,2940,185.48,586.43,86,-0.0008,1.92
Fig. 3.15,DBLNB-05ST,2941,185.48,586.49,86,-0.0008,1.903
Fig. 3.15,DBLNB-05ST,2942,185.48,586.55,86,-0.0008,1.885
Fig. 3.15,DBLNB-05ST,2943,185.48,586.61,86,-0.0008,1.867
Fig. 3.15,DBLNB-05ST,2944,185.48,586.67,86,-0.0008,1.849
Fig. 3.15,DBLNB-05ST,2945,185.48,586.73,86,-0.0008,1.832
Fig. 3.15,DBLNB-05ST,2946,185.48,586.79,86,-0.0008,1.814
Fig. 3.15,DBLNB-05ST,2947,185.48,586.85,86,-0.0008,1.796
Fig. 3.15,DBLNB-05ST,2948,185.48,586.91,86,-0.0008,1.778
Fig. 3.15,DBLNB-05ST,2949,185.48,586.97,86,-0.0008,1.761
Fig. 3.15,DBLNB-05ST,2950,185.48,587.03,86,-0.0008,1.743
Fig. 3.15,DBLNB-05ST,2951,185.48,587.09,86,-0.0008,1.725
Fig. 3.15,DBLNB-05ST,2952,185.48,587.15,86,-0.0008,1.708
Fig. 3.15,DBLNB-05ST,2953,185.48,587.21,86,-0.0008,1.69
Fig. 3.15,DBLNB-05ST,2954,185.48,587.27,86,-0.0008,1.672
Fig. 3.15,DBLNB-05ST,2955,185.48,587.33,86,-0.0008,1.654
Fig. 3.15,DBLNB-05ST,2956,185.48,587.39,86,-0.0008,1.637
Fig. 3.15,DBLNB-05ST,2957,185.48,587.45,86,-0.0008,1.619
Fig. 3.15,DBLNB-05ST,2958,185.48,587.51,86,-0.0008,1.601
Fig. 3.15,DBLNB-05ST,2959,185.48,587.57,86,-0.0008,1.584
Fig. 3.15,DBLNB-05ST,2960,185.48,587.63,86,-0.0008,1.566
Fig. 3.15,DBLNB-05ST,2961,185.48,587.69,86,-0.0008,1.548
Fig. 3.15,DBLNB-05ST,2962,185.48,587.75,86,-0.0008,1.53
Fig. 3.15,DBLNB-05ST,2963,185.48,587.81,86,-0.0008,1.513
Fig. 3.15,DBLNB-05ST,2964,185.48,587.87,86,-0.0008,1.495
Fig. 3.15,DBLNB-05ST,2965,185.48,587.93,86,-0.0008,1.477
Fig. 3.15,DBLNB-05ST,2966,185.48,587.99,86,-0.0008,1.46
Fig. 3.15,DBLNB-05ST,2967,185.48,588.05,86,-0.0008,1.442
Fig. 3.15,DBLNB-05ST,2968,185.48,588.11,86,-0.0008,1.424
Fig. 3.15,DBLNB-05ST,2969,185.48,588.17,86,-0.0008,1.406
Fig. 3.15,DBLNB-05ST,2970,185.48,588.23,86,-0.0008,1.389
Fig. 3.15,DBLNB-05ST,2971,185.48,588.29,86,-0.0008,1.371
Fig. 3.15,DBLNB-05ST,2972,185.48,588.35,86,-0.0008,1.353
Fig. 3.15,DBLNB-05ST,2973,185.48,588.41,86,-0.0008,1.335
Fig. 3.15,DBLNB-05ST,2974,185.48,588.47,86,-0.0008,1.318
Fig. 3.15,DBLNB-05ST,2975,185.48,588.53,86,-0.0008,1.3
Fig. 3.15,DBLNB-05ST,2976,185.48,588.59,86,-0.0008,1.282
Fig. 3.15,DBLNB-05ST,2977,185.48,588.65,86,-0.0008,1.265
Fig. 3.15,DBLNB-05ST,2978,185.48,588.71,86,-0.0008,1.247
Fig. 3.15,DBLNB-05ST,2979,185.48,588.77,86,-0.0008,1.229
Fig. 3.15,DBLNB-05ST,2980,185.48,588.83,86,-0.0008,1.211
Fig. 3.15,DBLNB-05ST,2981,185.48,588.89,86,-0.0008,1.194
Fig. 3.15,DBLNB-05ST,2982,185.48,588.95,86,-0.0008,1.176
Fig. 3.15,DBLNB-05ST,2983,185.48,589.01,86,-0.0008,1.158
Fig. 3.15,DBLNB-05ST,2984,185.48,589.07,86,-0.0008,1.141
Fig. 3.15,DBLNB-05ST,2985,185.48,589.13,86,-0.0008,1.123
Fig. 3.15,DBLNB-05ST,2986,185.48,589.19,86,-0.0008,1.105
Fig. 3.15,DBLNB-05ST,2987,185.48,589.25,86,-0.0008,1.087
Fig. 3.15,DBLNB-05ST,2988,185.48,589.31,86,-0.0008,1.07
Fig. 3.15,DBLNB-05ST,2989,185.48,589.37,86,-0.0008,1.052
Fig. 3.15,DBLNB-05ST,2990,185.48,589.43,86,-0.0008,1.034
Fig. 3.15,DBLNB-05ST,2991,185.48,589.49,86,-0.0008,1.017
Fig. 3.15,DBLNB-05ST,2992,185.48,589.55,86,-0.0008,0.999
Fig. 3.15,DBLNB-05ST,2993,185.48,589.61,86,-0.0008,0.981
Fig. 3.15,DBLNB-05ST,2994,185.48,589.67,86,-0.0008,0.963
Fig. 3.15,DBLNB-05ST,2995,185.48,589.73,86,-0.0008,0.946
Fig. 3.15,DBLNB-05ST,2996,185.48,589.79,86,-0.0008,0.928
Fig. 3.15,DBLNB-05ST,2997,185.48,589.85,86,-0.0008,0.91
Fig. 3.15,DBLNB-05ST,2998,185.48,589.91,86,-0.0008,0.892
Fig. 3.15,DBLNB-05ST,2999,185.48,589.97,86,-0.0008,0.875
Fig. 3.15,DBLNB-05ST,3000,185.48,590.03,86,-0.0008,0.857
Fig. 3.15,DBLNB-05ST,3001,185.48,590.09,86,-0.0008,0.839
Fig. 3.15,DBLNB-05ST,3002,185.48,590.15,86,-0.0008,0.822
Fig. 3.15,DBLNB-05ST,3003,185.48,590.21,86,-0.0008,0.804
Fig. 3.15,DBLNB-05ST,3004,185.48,590.27,86,-0.0008,0.786
Fig. 3.15,DBLNB-05ST,3005,185.48,590.33,86,-0.0008,0.768
Fig. 3.15,DBLNB-05ST,3006,185.48,590.39,86,-0.0008,0.751
Fig. 3.15,DBLNB-05ST,3007,185.48,590.45,86,-0.0008,0.733
Fig. 3.15,DBLNB-05ST,3008,185.48,590.51,86,-0.0008,0.715
Fig. 3.15,DBLNB-05ST,3009,185.48,590.57,86,-0.0008,0.698
Fig. 3.15,DBLNB-05ST,3010,185.48,590.63,86,-0.0008,0.68
Fig. 3.15,DBLNB-05ST,3011,185.48,590.69,86,-0.0008,0.662
Fig. 3.15,DBLNB-05ST,3012,185.48,590.75,86,-0.0008,0.644
Fig. 3.15,DBLNB-05ST,3013,185.48,590.81,86,-0.0008,0.627
Fig. 3.15,DBLNB-05ST,3014,185.48,590.87,86,-0.0008,0.609
Fig. 3.15,DBLNB-05ST,3015,185.48,590.93,86,-0.0008,0.591
Fig. 3.15,DBLNB-05ST,3016,185.48,590.99,86,-0.0008,0.574
Fig. 3.15,DBLNB-05ST,3017,185.48,591.05,86,-0.0008,0.556
Fig. 3.15,DBLNB-05ST,3018,185.48,591.11,86,-0.0008,0.538
Fig. 3.15,DBLNB-05ST,3019,185.48,591.17,86,-0.0008,0.52
Fig. 3.15,DBLNB-05ST,3020,185.48,591.23,86,-0.0008,0.503
Fig. 3.15,DBLNB-05ST,3021,185.48,591.29,86,-0.0008,0.485
Fig. 3.15,DBLNB-05ST,3022,185.48,591.35,86,-0.0008,0.467
Fig. 3.15,DBLNB-05ST,3023,185.48,591.41,86,-0.0008,0.45
Fig. 3.15,DBLNB-05ST,3024,185.48,591.47,86,-0.0008,0.432
Fig. 3.15,DBLNB-05ST,3025,185.48,591.53,86,-0.0008,0.414
Fig. 3.15,DBLNB-05ST,3026,185.48,591.59,86,-0.0008,0.396
Fig. 3.15,DBLNB-05ST,3027,185.48,591.65,86,-0.0008,0.379
Fig. 3.15,DBLNB-05ST,3028,185.48,591.71,86,-0.0008,0.361
Fig. 3.15,DBLNB-05ST,3029,185.48,591.77,86,-0.0008,0.343
Fig. 3.15,DBLNB-05ST,3030,185.48,591.83,86,-0.0008,0.325
Fig. 3.15,DBLNB-05ST,3031,185.48,591.89,86,-0.0008,0.308
Fig. 3.15,DBLNB-05ST,3032,185.48,591.95,86,-0.0008,0.29
Fig. 3.15,DBLNB-05ST,3033,185.48,592.01,86,-0.0008,0.272
Fig. 3.15,DBLNB-05ST,3034,185.48,592.07,86,-0.0008,0.255
Fig. 3.15,DBLNB-05ST,3035,185.48,592.13,86,-0.0008,0.237
Fig. 3.15,DBLNB-05ST,3036,185.48,592.19,86,-0.0008,0.219
Fig. 3.15,DBLNB-05ST,3037,185.48,592.25,86,-0.0008,0.201
Fig. 3.15,DBLNB-05ST,3038,185.48,592.31,86,-0.0008,0.184
Fig. 3.15,DBLNB-05ST,3039,185.48,592.37,86,-0.0008,0.166
Fig. 3.15,DBLNB-05ST,3040,185.48,592.43,86,-0.0008,0.148
Fig. 3.15,DBLNB-05ST,3041,185.48,592.49,86,-0.0008,0.131
Fig. 3.15,DBLNB-05ST,3042,185.48,592.55,86,-0.0008,0.113
Fig. 3.15,DBLNB-05ST,3043,185.48,592.61,86,-0.0008,0.095
Fig. 3.15,DBLNB-05ST,3044,185.48,592.67,86,-0.0008,0.077
Fig. 3.15,DBLNB-05ST,3045,185.48,592.73,86,-0.0008,0.06
Fig. 3.15,DBLNB-05ST,3046,185.48,592.79,86,-0.0008,0.042
Fig. 3.15,DBLNB-05ST,3047,185.48,592.85,86,-0.0008,0.024
Fig. 3.15,DBLNB-05ST,3048,185.48,592.91,86,-0.0008,0.007
Fig. 3.15,DBLNB-05ST,3049,185.48,592.97,84,-0.0008,-0.011
Fig. 3.15,DBLNB-05ST,3050,185.48,593.03,84,-0.0008,-0.029
Fig. 3.15,DBLNB-05ST,3051,185.48,593.09,84,-0.0008,-0.047
Fig. 3.15,DBLNB-05ST,3052,185.48,593.15,84,-0.0008,-0.064
Fig. 3.15,DBLNB-05ST,3053,185.48,593.21,82,-0.0008,-0.082
Fig. 3.15,DBLNB-05ST,3054,185.48,593.27,82,-0.0008,-0.1
Fig. 3.15,DBLNB-05ST,3055,185.48,593.33,82,-0.0008,-0.118
Fig. 3.15,DBLNB-05ST,3056,185.48,593.39,82,-0.0008,-0.135
Fig. 3.15,DBLNB-05ST,3057,185.48,593.45,80,-0.0008,-0.153
Fig. 3.15,DBLNB-05ST,3058,185.48,593.51,80,-0.0008,-0.171
Fig. 3.15,DBLNB-05ST,3059,185.48,593.57,78,-0.0008,-0.188
Fig. 3.15,DBLNB-05ST,3060,185.48,593.63,78,-0.0008,-0.206
Fig. 3.15,DBLNB-05ST,3061,185.48,593.69,76,-0.0008,-0.224
Fig. 3.15,DBLNB-05ST,3062,185.48,593.75,76,-0.0008,-0.242
Fig. 3.15,DBLNB-05ST,3063,185.48,593.81,74,-0.0008,-0.259
Fig. 3.15,DBLNB-05ST,3064,185.48,593.87,74,-0.0008,-0.277
Fig. 3.15,DBLNB-05ST,3065,185.48,593.93,72,-0.0008,-0.295
Fig. 3.15,DBLNB-05ST,3066,185.48,593.99,72,-0.0008,-0.312
Fig. 3.15,DBLNB-05ST,3067,185.48,594.05,70,-0.0008,-0.33
Fig. 3.15,DBLNB-05ST,3068,185.48,594.11,68,-0.0008,-0.348
Fig. 3.15,DBLNB-05ST,3069,185.48,594.17,66,-0.0008,-0.366
Fig. 3.15,DBLNB-05ST,3070,185.48,594.23,64,-0.0008,-0.383
Fig. 3.15,DBLNB-05ST,3071,185.48,594.29,62,-0.0008,-0.401
Fig. 3.15,DBLNB-05ST,3072,185.45,594.35,61,-0.00087,-0.419
Fig. 3.15,DBLNB-05ST,3073,185.48,594.41,58,-0.0008,-0.436
Fig. 3.15,DBLNB-05ST,3074,185.48,594.47,56,-0.0008,-0.454
Fig. 3.15,DBLNB-05ST,3075,185.48,594.53,54,-0.0008,-0.472
Fig. 3.15,DBLNB-05ST,3076,185.48,594.59,52,-0.0008,-0.49
Fig. 3.15,DBLNB-05ST,3077,185.48,594.65,48,-0.0008,-0.507
Fig. 3.15,DBLNB-05ST,3078,185.48,594.71,46,-0.0008,-0.525
Fig. 3.15,DBLNB-05ST,3079,185.48,594.77,42,-0.0008,-0.543
Fig. 3.15,DBLNB-05ST,3080,185.48,594.83,38,-0.0008,-0.561
Fig. 3.15,DBLNB-05ST,3081,185.48,594.89,34,-0.0008,-0.578
Fig. 3.15,DBLNB-05ST,3082,185.48,594.95,30,-0.0008,-0.596
Fig. 3.15,DBLNB-05ST,3083,185.48,595.01,22,-0.0008,-0.614
Fig. 3.15,DBLNB-05ST,3084,185.48,595.07,14,-0.0008,-0.631
Fig. 3.15,DBLNB-06ST,783,358.37,457.01,161,0.37792,40.141
Fig. 3.15,DBLNB-06ST,784,358.37,457.07,169,0.37792,40.124
Fig. 3.15,DBLNB-06ST,785,358.37,457.13,173,0.37792,40.106
Fig. 3.15,DBLNB-06ST,786,358.37,457.19,177,0.37792,40.088
Fig. 3.15,DBLNB-06ST,787,358.37,457.25,181,0.37792,40.071
Fig. 3.15,DBLNB-06ST,788,358.37,457.31,183,0.37792,40.053
Fig. 3.15,DBLNB-06ST,789,358.37,457.37,185,0.37792,40.035
Fig. 3.15,DBLNB-06ST,790,358.37,457.43,187,0.37792,40.017
Fig. 3.15,DBLNB-06ST,791,358.37,457.49,191,0.37792,40.0
Fig. 3.15,DBLNB-06ST,792,358.37,457.55,193,0.37792,39.982
Fig. 3.15,DBLNB-06ST,793,358.37,457.61,195,0.37792,39.964
Fig. 3.15,DBLNB-06ST,794,356.12,457.67,322,0.37299,39.946
Fig. 3.15,DBLNB-06ST,795,356.12,457.73,330,0.37299,39.929
Fig. 3.15,DBLNB-06ST,796,356.12,457.79,334,0.37299,39.911
Fig. 3.15,DBLNB-06ST,797,356.12,457.85,338,0.37299,39.893
Fig. 3.15,DBLNB-06ST,798,356.12,457.91,342,0.37299,39.876
Fig. 3.15,DBLNB-06ST,799,356.12,457.97,344,0.37299,39.858
Fig. 3.15,DBLNB-06ST,800,356.12,458.03,346,0.37299,39.84
Fig. 3.15,DBLNB-06ST,801,356.12,458.09,348,0.37299,39.822
Fig. 3.15,DBLNB-06ST,802,356.12,458.15,352,0.37299,39.805
Fig. 3.15,DBLNB-06ST,803,356.12,458.21,354,0.37299,39.787
Fig. 3.15,DBLNB-06ST,804,356.12,458.27,356,0.37299,39.769
Fig. 3.15,DBLNB-06ST,805,353.9,458.33,444,0.36812,39.752
Fig. 3.15,DBLNB-06ST,806,353.87,458.39,451,0.36806,39.734
Fig. 3.15,DBLNB-06ST,807,353.84,458.45,456,0.36799,39.716
Fig. 3.15,DBLNB-06ST,808,353.84,458.51,460,0.36799,39.698
Fig. 3.15,DBLNB-06ST,809,353.87,458.57,463,0.36806,39.681
Fig. 3.15,DBLNB-06ST,810,353.9,458.63,466,0.36812,39.663
Fig. 3.15,DBLNB-06ST,811,353.93,458.69,469,0.36819,39.645
Fig. 3.15,DBLNB-06ST,812,353.93,458.75,473,0.36819,39.628
Fig. 3.15,DBLNB-06ST,813,353.96,458.81,476,0.36826,39.61
Fig. 3.15,DBLNB-06ST,814,353.99,458.87,479,0.36832,39.592
Fig. 3.15,DBLNB-06ST,815,352.94,458.93,518,0.36602,39.574
Fig. 3.15,DBLNB-06ST,816,352.88,458.99,524,0.36589,39.557
Fig. 3.15,DBLNB-06ST,817,352.88,459.05,528,0.36589,39.539
Fig. 3.15,DBLNB-06ST,818,352.88,459.11,532,0.36589,39.521
Fig. 3.15,DBLNB-06ST,819,352.88,459.17,536,0.36589,39.503
Fig. 3.15,DBLNB-06ST,820,352.88,459.23,538,0.36589,39.486
Fig. 3.15,DBLNB-06ST,821,352.88,459.29,540,0.36589,39.468
Fig. 3.15,DBLNB-06ST,822,352.91,459.35,543,0.36596,39.45
Fig. 3.15,DBLNB-06ST,823,352.88,459.41,546,0.36589,39.433
Fig. 3.15,DBLNB-06ST,824,352.88,459.47,548,0.36589,39.415
Fig. 3.15,DBLNB-06ST,825,352.88,459.53,550,0.36589,39.397
Fig. 3.15,DBLNB-06ST,826,351.8,459.59,588,0.36352,39.379
Fig. 3.15,DBLNB-06ST,827,351.71,459.65,593,0.36333,39.362
Fig. 3.15,DBLNB-06ST,828,351.68,459.71,596,0.36326,39.344
Fig. 3.15,DBLNB-06ST,829,351.65,459.77,599,0.3632,39.326
Fig. 3.15,DBLNB-06ST,830,351.62,459.83,602,0.36313,39.309
Fig. 3.15,DBLNB-06ST,831,351.62,459.89,604,0.36313,39.291
Fig. 3.15,DBLNB-06ST,832,351.62,459.95,606,0.36313,39.273
Fig. 3.15,DBLNB-06ST,833,351.62,460.01,608,0.36313,39.255
Fig. 3.15,DBLNB-06ST,834,351.59,460.07,611,0.36306,39.238
Fig. 3.15,DBLNB-06ST,835,351.59,460.13,613,0.36306,39.22
Fig. 3.15,DBLNB-06ST,836,351.59,460.19,615,0.36306,39.202
