figure,specimen,drawing_index,pdf_x_pt,pdf_y_pt,slip_in,total_load_kip
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,210.593,414.902,0.09237,168.443
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,210.593,415.65,0.09237,167.525
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,210.593,414.902,0.09237,168.443
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,210.593,415.65,0.09237,167.525
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,210.593,414.902,0.09237,168.443
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,211.342,414.902,0.0934,168.443
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,212.091,414.902,0.09444,168.443
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,212.84,414.902,0.09547,168.443
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,213.589,414.902,0.0965,168.443
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,214.338,414.902,0.09754,168.443
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,215.087,414.902,0.09857,168.443
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,215.836,414.902,0.09961,168.443
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,216.585,414.902,0.10064,168.443
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,217.334,414.902,0.10167,168.443
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,218.083,414.902,0.10271,168.443
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,218.832,414.902,0.10374,168.443
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,219.581,414.902,0.10477,168.443
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,220.33,414.902,0.10581,168.443
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,221.079,414.902,0.10684,168.443
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,221.828,414.902,0.10788,168.443
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,222.577,414.902,0.10891,168.443
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,222.577,414.154,0.10891,169.362
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,223.326,414.154,0.10994,169.362
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,224.075,414.154,0.11098,169.362
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,224.824,414.154,0.11201,169.362
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,225.573,414.154,0.11304,169.362
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,226.322,414.154,0.11408,169.362
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,227.071,414.154,0.11511,169.362
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,227.82,414.154,0.11614,169.362
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,228.569,414.154,0.11718,169.362
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,229.318,414.154,0.11821,169.362
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,230.067,413.406,0.11925,170.281
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,230.816,413.406,0.12028,170.281
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,231.565,413.406,0.12131,170.281
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,232.314,413.406,0.12235,170.281
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,233.063,413.406,0.12338,170.281
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,233.812,413.406,0.12441,170.281
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,234.561,413.406,0.12545,170.281
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,235.31,413.406,0.12648,170.281
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,236.059,413.406,0.12752,170.281
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,236.808,413.406,0.12855,170.281
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,237.557,413.406,0.12958,170.281
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,238.306,413.406,0.13062,170.281
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,239.055,413.406,0.13165,170.281
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,239.804,413.406,0.13268,170.281
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,240.553,413.406,0.13372,170.281
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,241.302,413.406,0.13475,170.281
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,242.051,413.406,0.13578,170.281
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,242.8,413.406,0.13682,170.281
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,242.8,412.657,0.13682,171.199
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,243.549,412.657,0.13785,171.199
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,244.298,412.657,0.13889,171.199
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,245.047,412.657,0.13992,171.199
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,245.796,412.657,0.14095,171.199
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,246.545,412.657,0.14199,171.199
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,247.294,412.657,0.14302,171.199
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,248.043,412.657,0.14405,171.199
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,248.792,412.657,0.14509,171.199
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,249.541,412.657,0.14612,171.199
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,249.541,411.909,0.14612,172.118
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,250.29,411.909,0.14715,172.118
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,251.039,411.909,0.14819,172.118
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,251.788,411.909,0.14922,172.118
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,252.537,411.909,0.15026,172.118
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,253.286,411.909,0.15129,172.118
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,254.035,411.909,0.15232,172.118
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,254.784,411.909,0.15336,172.118
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,254.784,411.161,0.15336,173.037
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,255.533,411.161,0.15439,173.037
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,256.282,411.161,0.15542,173.037
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,257.031,411.161,0.15646,173.037
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,257.78,411.161,0.15749,173.037
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,258.529,411.161,0.15853,173.037
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,258.529,410.413,0.15853,173.955
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,259.278,410.413,0.15956,173.955
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,260.027,410.413,0.16059,173.955
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,260.776,410.413,0.16163,173.955
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,261.525,410.413,0.16266,173.955
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,262.274,410.413,0.16369,173.955
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,263.023,410.413,0.16473,173.955
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,263.023,409.665,0.16473,174.874
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,263.772,409.665,0.16576,174.874
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,264.521,409.665,0.16679,174.874
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,265.27,409.665,0.16783,174.874
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,266.019,409.665,0.16886,174.874
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,266.768,409.665,0.1699,174.874
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,266.768,408.916,0.1699,175.792
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,267.517,408.916,0.17093,175.792
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,268.266,408.916,0.17196,175.792
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,269.015,408.916,0.173,175.792
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,269.764,408.916,0.17403,175.792
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,270.513,408.916,0.17506,175.792
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,270.513,408.168,0.17506,176.711
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,271.262,408.168,0.1761,176.711
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,272.011,408.168,0.17713,176.711
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,272.76,408.168,0.17817,176.711
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,273.509,408.168,0.1792,176.711
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,274.258,408.168,0.18023,176.711
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,275.007,408.168,0.18127,176.711
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,275.756,408.168,0.1823,176.711
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,276.505,408.168,0.18333,176.711
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,277.254,408.168,0.18437,176.711
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,278.003,408.168,0.1854,176.711
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,278.003,407.42,0.1854,177.63
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,278.752,407.42,0.18643,177.63
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,279.501,407.42,0.18747,177.63
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,280.25,407.42,0.1885,177.63
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,280.999,407.42,0.18954,177.63
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,281.748,407.42,0.19057,177.63
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,282.497,407.42,0.1916,177.63
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,283.246,407.42,0.19264,177.63
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,283.995,407.42,0.19367,177.63
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,284.744,407.42,0.1947,177.63
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,285.493,407.42,0.19574,177.63
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,286.242,407.42,0.19677,177.63
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,286.991,407.42,0.19781,177.63
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,286.991,406.672,0.19781,178.548
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,287.74,406.672,0.19884,178.548
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,288.489,406.672,0.19987,178.548
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,289.238,406.672,0.20091,178.548
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,289.987,406.672,0.20194,178.548
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,290.736,406.672,0.20297,178.548
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,291.485,406.672,0.20401,178.548
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,292.234,406.672,0.20504,178.548
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,292.983,406.672,0.20607,178.548
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,293.732,405.924,0.20711,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,293.732,406.672,0.20711,178.548
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,293.732,405.924,0.20711,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,294.481,405.924,0.20814,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,295.23,405.924,0.20918,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,295.979,405.924,0.21021,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,296.728,405.924,0.21124,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,297.477,405.924,0.21228,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,298.226,405.924,0.21331,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,298.975,405.924,0.21434,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,299.724,405.924,0.21538,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,300.473,405.924,0.21641,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,300.473,405.176,0.21641,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,301.222,405.176,0.21744,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,301.971,405.176,0.21848,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,302.72,405.176,0.21951,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,303.469,405.176,0.22055,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,304.218,405.176,0.22158,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,304.967,405.176,0.22261,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,304.967,404.427,0.22261,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,304.967,405.176,0.22261,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,304.967,404.427,0.22261,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,305.716,404.427,0.22365,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,306.466,404.427,0.22468,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,307.215,404.427,0.22571,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,307.964,404.427,0.22675,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,308.713,404.427,0.22778,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,309.462,404.427,0.22882,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,310.211,404.427,0.22985,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,310.96,404.427,0.23088,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,310.96,405.176,0.23088,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,311.709,405.176,0.23192,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,312.458,405.176,0.23295,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,313.207,405.176,0.23398,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,313.956,405.176,0.23502,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,314.705,405.176,0.23605,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,315.454,405.176,0.23708,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,316.203,405.176,0.23812,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,316.952,405.176,0.23915,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,317.701,405.176,0.24019,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,318.45,405.176,0.24122,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,319.199,405.176,0.24225,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,319.948,405.176,0.24329,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,320.697,405.176,0.24432,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,321.446,405.176,0.24535,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,322.195,405.176,0.24639,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,322.944,405.176,0.24742,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,323.693,405.176,0.24846,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,324.442,405.176,0.24949,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,325.191,405.176,0.25052,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,325.94,405.176,0.25156,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,326.689,405.176,0.25259,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,327.438,405.176,0.25362,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,328.187,405.176,0.25466,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,328.936,405.176,0.25569,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,329.685,405.176,0.25672,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,330.434,405.176,0.25776,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,330.434,404.427,0.25776,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,331.183,404.427,0.25879,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,331.932,404.427,0.25983,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,332.681,404.427,0.26086,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,333.43,404.427,0.26189,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,334.179,404.427,0.26293,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,334.928,404.427,0.26396,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,335.677,404.427,0.26499,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,336.426,404.427,0.26603,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,337.175,404.427,0.26706,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,337.924,404.427,0.2681,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,338.673,404.427,0.26913,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,339.422,404.427,0.27016,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,340.171,404.427,0.2712,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,340.92,404.427,0.27223,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,341.669,404.427,0.27326,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,342.418,404.427,0.2743,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,343.167,404.427,0.27533,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,343.916,404.427,0.27636,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,344.665,404.427,0.2774,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,345.414,404.427,0.27843,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,346.163,404.427,0.27947,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,346.912,404.427,0.2805,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,346.912,405.176,0.2805,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,347.661,405.176,0.28153,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,348.41,405.176,0.28257,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,349.159,405.176,0.2836,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,349.159,405.924,0.2836,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,349.908,405.924,0.28463,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,350.657,405.924,0.28567,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,351.406,405.924,0.2867,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,351.406,405.176,0.2867,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,351.406,405.924,0.2867,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,351.406,405.176,0.2867,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,352.155,405.176,0.28773,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,352.904,405.176,0.28877,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,353.653,405.176,0.2898,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,354.402,405.176,0.29084,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,355.151,405.176,0.29187,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,355.9,405.176,0.2929,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,356.649,405.176,0.29394,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,357.398,405.176,0.29497,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,358.147,405.176,0.296,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,358.147,405.924,0.296,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,358.896,405.924,0.29704,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,358.896,405.176,0.29704,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,358.896,405.924,0.29704,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,358.896,405.176,0.29704,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,359.645,405.176,0.29807,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,360.394,405.176,0.29911,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,361.143,405.176,0.30014,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,361.892,405.176,0.30117,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,362.641,405.176,0.30221,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,363.39,405.176,0.30324,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,364.139,405.176,0.30427,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,364.139,405.924,0.30427,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,364.888,405.924,0.30531,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,365.637,405.924,0.30634,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,366.386,405.924,0.30737,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,367.135,405.924,0.30841,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,367.884,405.924,0.30944,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,368.633,405.924,0.31048,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,369.382,405.924,0.31151,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,370.131,405.924,0.31254,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,370.88,405.924,0.31358,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,371.629,405.924,0.31461,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,372.378,405.924,0.31564,179.467
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,372.378,405.176,0.31564,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,373.127,405.176,0.31668,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,373.876,405.176,0.31771,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,374.625,405.176,0.31875,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,375.374,405.176,0.31978,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,376.123,405.176,0.32081,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,376.872,405.176,0.32185,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,377.621,405.176,0.32288,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,378.37,405.176,0.32391,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,379.119,405.176,0.32495,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,379.868,405.176,0.32598,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,380.617,405.176,0.32701,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,381.366,405.176,0.32805,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,382.115,405.176,0.32908,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,382.864,405.176,0.33012,180.386
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,382.864,404.427,0.33012,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,383.613,404.427,0.33115,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,384.362,404.427,0.33218,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,385.111,404.427,0.33322,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,385.86,404.427,0.33425,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,386.609,404.427,0.33528,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,387.358,404.427,0.33632,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,388.107,404.427,0.33735,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,388.856,404.427,0.33839,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,389.605,404.427,0.33942,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,390.354,404.427,0.34045,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,391.103,404.427,0.34149,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,391.852,404.427,0.34252,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,392.601,404.427,0.34355,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,393.35,404.427,0.34459,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,394.099,404.427,0.34562,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,394.848,404.427,0.34665,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,395.597,404.427,0.34769,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,396.346,404.427,0.34872,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,397.095,404.427,0.34976,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,397.844,404.427,0.35079,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,398.593,404.427,0.35182,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,399.342,404.427,0.35286,181.304
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,399.342,403.679,0.35286,182.223
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,400.091,403.679,0.35389,182.223
Fig92_CIP_longitudinal,PO-S1-L3D-CIP,8,400.84,403.679,0.35492,182.223
